Type,Date,Part of a policing operation,Policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing
Person and Vehicle search,2023-04-15T00:00:00+00:00,,,51.445746,-2.589733,Male,under 10,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,,,False
Person and Vehicle search,2023-04-15T00:00:00+00:00,,,51.445746,-2.589733,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,,,False
Person and Vehicle search,2023-04-15T00:00:00+00:00,,,51.445746,-2.589733,Male,under 10,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,,,False
Person search,2023-04-16T00:00:00+00:00,,,51.458039,-2.576794,Male,18-24,Black/African/Caribbean/Black British - African,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,True
Person and Vehicle search,2023-04-16T00:00:00+00:00,,,51.525064,-2.601640,Female,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Community resolution,True,False
Person search,2023-04-16T00:00:00+00:00,,,51.558206,-2.563592,,under 10,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,Mixed,Police and Criminal Evidence Act 1984 (section 1),,,,False
Person search,2023-04-16T00:00:00+00:00,,,51.495249,-2.674035,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False
Person search,2023-04-16T00:00:00+00:00,,,,,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False
Person search,2023-04-16T00:00:00+00:00,,,51.424996,-2.571085,Male,25-34,Other ethnic group - Not stated,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,,,False
Person search,2023-04-16T00:00:00+00:00,,,,,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,,False,False
Person search,2023-04-16T00:00:00+00:00,,,51.446148,-2.583162,Male,10-17,Other ethnic group - Not stated,Mixed,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,False
Person and Vehicle search,2023-04-16T00:00:00+00:00,,,51.525064,-2.601640,Female,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,,,False
Person and Vehicle search,2023-04-16T00:00:00+00:00,,,51.027974,-3.121961,Male,18-24,Other ethnic group - Any other ethnic group,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,,False
Person search,2023-04-16T00:00:00+00:00,,,,,Male,10-17,Mixed/Multiple ethnic groups - White and Asian,Mixed,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,,False,False
Person and Vehicle search,2023-04-16T00:00:00+00:00,,,51.495249,-2.674035,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,,False
Vehicle search,2023-04-16T00:00:00+00:00,,,51.423644,-2.612661,,,,,Misuse of Drugs Act 1971 (section 23),,,True,
Person search,2023-04-16T00:00:00+00:00,,,51.457581,-2.578601,Male,18-24,Asian/Asian British - Pakistani,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,,False
Person and Vehicle search,2023-04-16T00:00:00+00:00,,,51.464084,-2.590833,Male,25-34,Black/African/Caribbean/Black British - Caribbean,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False
Person search,2023-04-16T00:00:00+00:00,,,50.972948,-3.094498,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,,,False
Person search,2023-04-16T00:00:00+00:00,,,51.457581,-2.578601,Male,10-17,Asian/Asian British - Pakistani,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,,False
Person search,2023-04-16T00:00:00+00:00,,,51.558206,-2.563592,,under 10,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),,,,False
Person search,2023-04-16T00:00:00+00:00,,,50.972018,-3.095843,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False
Person and Vehicle search,2023-04-16T00:00:00+00:00,,,50.979828,-3.204960,Female,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Firearms Act 1968 (section 47),Firearms,,,False
Person search,2023-04-16T00:00:00+00:00,,,51.446085,-2.588615,Male,18-24,Other ethnic group - Not stated,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,,False
Person and Vehicle search,2023-04-16T00:00:00+00:00,,,50.979828,-3.204960,Male,18-24,Other ethnic group - Not stated,White,Firearms Act 1968 (section 47),Firearms,,,False
Person search,2023-04-16T00:00:00+00:00,,,51.454919,-2.563801,Male,10-17,Other ethnic group - Not stated,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,,False
Person search,2023-04-16T00:00:00+00:00,,,51.020118,-3.095979,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,,,False
Person and Vehicle search,2023-04-16T00:00:00+00:00,,,50.979828,-3.204960,Male,18-24,Other ethnic group - Not stated,White,Firearms Act 1968 (section 47),Firearms,,,False
Person search,2023-04-17T00:00:00+00:00,,,51.451041,-2.602422,Male,10-17,Other ethnic group - Not stated,Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,,False,False
Person search,2023-04-17T00:00:00+00:00,,,51.457581,-2.578601,Male,25-34,Other ethnic group - Not stated,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,,False
Person search,2023-04-17T00:00:00+00:00,,,51.457581,-2.578601,,,Other ethnic group - Not stated,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,,False
Person search,2023-04-17T00:00:00+00:00,,,51.444423,-2.586507,Male,18-24,Black/African/Caribbean/Black British - Caribbean,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False
Person and Vehicle search,2023-04-17T00:00:00+00:00,,,51.142443,-2.732537,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,,,False
Person search,2023-04-17T00:00:00+00:00,,,51.452961,-2.596173,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False
Person search,2023-04-17T00:00:00+00:00,,,,,Male,10-17,Other ethnic group - Not stated,Black,Police and Criminal Evidence Act 1984 (section 1),,,,False
Person search,2023-04-17T00:00:00+00:00,,,51.451408,-2.606140,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,True,False
Person and Vehicle search,2023-04-17T00:00:00+00:00,,,51.413710,-2.612370,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,,,False
Person search,2023-04-17T00:00:00+00:00,,,51.014107,-3.085773,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False
Person search,2023-04-17T00:00:00+00:00,,,50.941596,-2.631437,Female,18-24,Other ethnic group - Not stated,,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,True,False
Person and Vehicle search,2023-04-17T00:00:00+00:00,,,51.445728,-2.586164,Male,18-24,Mixed/Multiple ethnic groups - White and Black Caribbean,Mixed,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False
Person search,2023-04-17T00:00:00+00:00,,,51.449257,-2.601377,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,,,False
Person search,2023-04-17T00:00:00+00:00,,,51.347233,-2.975759,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,,,False
Person and Vehicle search,2023-04-17T00:00:00+00:00,,,51.413710,-2.612370,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,,,False
Person and Vehicle search,2023-04-17T00:00:00+00:00,,,51.413710,-2.612370,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,,,False
Person search,2023-04-17T00:00:00+00:00,,,,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,True,False
Person search,2023-04-17T00:00:00+00:00,,,51.494509,-2.571247,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,False
Person search,2023-04-17T00:00:00+00:00,,,51.347233,-2.975759,Female,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,,False,False
Person search,2023-04-17T00:00:00+00:00,,,51.217680,-2.331183,Male,25-34,White - Any other White background,White,Police and Criminal Evidence Act 1984 (section 1),,Arrest,True,False
Person search,2023-04-17T00:00:00+00:00,,,51.449257,-2.601377,Female,10-17,White - Any other White background,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,,,False
Person and Vehicle search,2023-04-17T00:00:00+00:00,,,51.142443,-2.732537,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,,,False
Person search,2023-04-17T00:00:00+00:00,,,51.461527,-2.567769,Male,18-24,Other ethnic group - Not stated,Asian,Police and Criminal Evidence Act 1984 (section 1),Evidence of offences under the Act,,,False
Person search,2023-04-17T00:00:00+00:00,,,51.457581,-2.578601,Male,,Other ethnic group - Not stated,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,,False
Person search,2023-04-17T00:00:00+00:00,,,51.449257,-2.601377,Female,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,,,False
Person and Vehicle search,2023-04-17T00:00:00+00:00,,,51.142443,-2.732537,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,,,False
Person search,2023-04-17T00:00:00+00:00,,,,,Male,18-24,,Other,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,,False,False
Person and Vehicle search,2023-04-17T00:00:00+00:00,,,51.413710,-2.612370,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,,,False
Person and Vehicle search,2023-04-17T00:00:00+00:00,,,51.142443,-2.732537,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,,,False
Person search,2023-04-17T00:00:00+00:00,,,51.131031,-2.999663,Female,10-17,Other ethnic group - Not stated,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,,,False
Person and Vehicle search,2023-04-17T00:00:00+00:00,,,51.142443,-2.732537,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,,,False
Person search,2023-04-17T00:00:00+00:00,,,51.461527,-2.567769,Male,18-24,Other ethnic group - Not stated,Asian,Police and Criminal Evidence Act 1984 (section 1),Evidence of offences under the Act,,,False
Person search,2023-04-17T00:00:00+00:00,,,51.457581,-2.578601,Male,10-17,Other ethnic group - Not stated,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,,False
Person search,2023-04-17T00:00:00+00:00,,,,,Male,10-17,Black/African/Caribbean/Black British - Caribbean,Black,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,,,False
Person search,2023-04-18T00:00:00+00:00,,,51.129742,-3.012583,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,,,False
Person search,2023-04-18T00:00:00+00:00,,,51.501382,-2.698574,Male,over 34,Other ethnic group - Not stated,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,,,False
Person search,2023-04-18T00:00:00+00:00,,,,,Male,,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,,,False
Person and Vehicle search,2023-04-18T00:00:00+00:00,,,51.493992,-2.595700,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,,False
Person search,2023-04-18T00:00:00+00:00,,,51.344983,-2.935308,Male,10-17,Other ethnic group - Not stated,White,Misuse of Drugs Act 1971 (section 23),Offensive weapons,,,False
Person and Vehicle search,2023-04-18T00:00:00+00:00,,,51.493992,-2.595700,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,,False
Person search,2023-04-18T00:00:00+00:00,,,51.508212,-2.578767,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,,,False
Person and Vehicle search,2023-04-18T00:00:00+00:00,,,51.493992,-2.595700,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,,False
Person search,2023-04-18T00:00:00+00:00,,,,,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,,,False
Person search,2023-04-18T00:00:00+00:00,,,51.485844,-2.583597,Female,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False
Person search,2023-04-18T00:00:00+00:00,,,51.129742,-3.012583,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,,,False
Person search,2023-04-18T00:00:00+00:00,,,51.344983,-2.935308,Male,10-17,Other ethnic group - Not stated,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,,False
Person search,2023-04-18T00:00:00+00:00,,,,,Male,10-17,Other ethnic group - Not stated,Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Arrest,True,False
Person search,2023-04-18T00:00:00+00:00,,,51.129742,-3.012583,Male,10-17,Asian/Asian British - Indian,Asian,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,,,False
Person search,2023-04-18T00:00:00+00:00,,,,,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,,,False
Person search,2023-04-18T00:00:00+00:00,,,51.128412,-3.001007,Male,10-17,Other ethnic group - Not stated,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,,,False
Person search,2023-04-18T00:00:00+00:00,,,51.129742,-3.012583,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,,,False
Person search,2023-04-18T00:00:00+00:00,,,,,Male,,Other ethnic group - Not stated,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,,,False
Person search,2023-04-18T00:00:00+00:00,,,51.015589,-3.088858,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Community resolution,True,False
Person search,2023-04-18T00:00:00+00:00,,,51.129742,-3.012583,Male,10-17,Other ethnic group - Not stated,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,,,False
Person search,2023-04-18T00:00:00+00:00,,,,,Male,10-17,,,,,,,
Person search,2023-04-19T00:00:00+00:00,,,51.460298,-2.594469,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False
Person search,2023-04-19T00:00:00+00:00,,,51.006421,-3.092307,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,,,False
Person search,2023-04-19T00:00:00+00:00,,,51.464084,-2.590833,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,,False
Person and Vehicle search,2023-04-19T00:00:00+00:00,,,51.458520,-2.609717,Male,25-34,Mixed/Multiple ethnic groups - White and Asian,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,,False
Person search,2023-04-19T00:00:00+00:00,,,51.464084,-2.590833,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Summons / charged by post,True,False
Person and Vehicle search,2023-04-19T00:00:00+00:00,,,51.458520,-2.609717,Male,over 34,Asian/Asian British - Pakistani,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,,False
Person search,2023-04-19T00:00:00+00:00,,,51.459290,-2.576637,Male,18-24,Black/African/Caribbean/Black British - African,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,True
Person search,2023-04-19T00:00:00+00:00,,,51.461660,-2.539616,Male,10-17,Other ethnic group - Not stated,White,Police and Criminal Evidence Act 1984 (section 1),,,,False
Person search,2023-04-19T00:00:00+00:00,,,51.456790,-2.580232,,,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,,False
Person search,2023-04-19T00:00:00+00:00,,,51.463279,-2.537476,Male,10-17,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,,,False
Person search,2023-04-19T00:00:00+00:00,,,51.016651,-3.085482,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,,False
Person search,2023-04-19T00:00:00+00:00,,,51.016651,-3.085482,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,,True
Person search,2023-04-19T00:00:00+00:00,,,51.456790,-2.580232,,,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Mixed,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,,False
Person search,2023-04-19T00:00:00+00:00,,,51.456790,-2.580232,Male,,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,Mixed,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,,False
Person search,2023-04-19T00:00:00+00:00,,,51.412714,-2.585612,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False
Person search,2023-04-19T00:00:00+00:00,,,51.456790,-2.580232,Male,18-24,Asian/Asian British - Pakistani,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,,False
Person search,2023-04-19T00:00:00+00:00,,,51.482077,-2.525515,Male,18-24,Other ethnic group - Not stated,,Firearms Act 1968 (section 47),Firearms,,,False
Person search,2023-04-19T00:00:00+00:00,,,51.482077,-2.525515,Male,10-17,Other ethnic group - Not stated,,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,,,False
Person search,2023-04-19T00:00:00+00:00,,,51.472460,-2.591589,Male,10-17,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Black,Police and Criminal Evidence Act 1984 (section 1),Articles for use in criminal damage,,,False
Person search,2023-04-19T00:00:00+00:00,,,51.126518,-3.001666,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,,False
Person search,2023-04-20T00:00:00+00:00,,,50.941381,-2.632929,Female,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,,False
Person search,2023-04-20T00:00:00+00:00,,,50.941381,-2.632929,Female,10-17,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,,False
Person search,2023-04-20T00:00:00+00:00,,,51.425406,-2.598734,Male,10-17,Other ethnic group - Not stated,Mixed,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,,,False
Person search,2023-04-20T00:00:00+00:00,,,51.131983,-3.006100,Male,10-17,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Asian,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,,,False
Person search,2023-04-20T00:00:00+00:00,,,50.941381,-2.632929,Male,10-17,Other ethnic group - Not stated,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False
Person search,2023-04-20T00:00:00+00:00,,,50.941381,-2.632929,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Controlled drugs,Community resolution,True,False
Person search,2023-04-20T00:00:00+00:00,,,51.458559,-2.589740,Female,25-34,White - Any other White background,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,,,False
Person search,2023-04-20T00:00:00+00:00,,,51.425406,-2.598734,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,,False,False
Person search,2023-04-20T00:00:00+00:00,,,51.458520,-2.609717,Male,18-24,Other ethnic group - Not stated,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,,False
Person search,2023-04-20T00:00:00+00:00,,,50.941381,-2.632929,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,,False
Person search,2023-04-20T00:00:00+00:00,,,51.459514,-2.569515,Male,18-24,Black/African/Caribbean/Black British - African,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,True
Person search,2023-04-20T00:00:00+00:00,,,51.459514,-2.569515,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,,True
Person search,2023-04-20T00:00:00+00:00,,,51.237925,-2.541935,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,,,False
Person search,2023-04-20T00:00:00+00:00,,,51.432079,-2.614155,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,,False
Person search,2023-04-20T00:00:00+00:00,,,51.459514,-2.569515,Male,18-24,Black/African/Caribbean/Black British - African,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,True
Person search,2023-04-20T00:00:00+00:00,,,51.432079,-2.614155,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Summons / charged by post,True,False
Person and Vehicle search,2023-04-20T00:00:00+00:00,,,51.432079,-2.614155,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,,False
Person search,2023-04-20T00:00:00+00:00,,,50.941381,-2.632929,Female,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False
Person search,2023-04-20T00:00:00+00:00,,,51.219685,-2.975207,Female,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,,,False
Person search,2023-04-20T00:00:00+00:00,,,51.456677,-2.592162,Male,25-34,Other ethnic group - Not stated,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False
Person search,2023-04-20T00:00:00+00:00,,,50.941381,-2.632929,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False
Vehicle search,2023-04-20T00:00:00+00:00,,,51.151744,-2.717457,,,,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,
Person search,2023-04-20T00:00:00+00:00,,,51.454557,-2.586306,Male,over 34,Other ethnic group - Not stated,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Arrest,True,False
Person search,2023-04-20T00:00:00+00:00,,,51.131983,-3.006100,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,,,False
Person search,2023-04-20T00:00:00+00:00,,,51.422984,-2.597609,Male,10-17,Other ethnic group - Not stated,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,,,False
Person search,2023-04-21T00:00:00+00:00,,,51.456790,-2.580232,Male,10-17,Black/African/Caribbean/Black British - African,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False
Person and Vehicle search,2023-04-21T00:00:00+00:00,,,51.360225,-2.910110,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Community resolution,True,False
Person search,2023-04-21T00:00:00+00:00,,,51.473662,-2.570411,Male,25-34,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Black,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,,,False
Person search,2023-04-21T00:00:00+00:00,,,51.430173,-2.582426,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,,,False
Person and Vehicle search,2023-04-21T00:00:00+00:00,,,51.360225,-2.910110,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,,False
Person search,2023-04-21T00:00:00+00:00,,,,,Male,10-17,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False
Person and Vehicle search,2023-04-21T00:00:00+00:00,,,51.468512,-2.539668,Female,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,,False
Person and Vehicle search,2023-04-21T00:00:00+00:00,,,51.468512,-2.539668,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Community resolution,True,False
Person search,2023-04-21T00:00:00+00:00,,,50.951368,-2.608351,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,,False
Person search,2023-04-21T00:00:00+00:00,,,50.951368,-2.608351,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,,False
Person search,2023-04-21T00:00:00+00:00,,,50.951368,-2.608351,Female,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,,False
Person search,2023-04-21T00:00:00+00:00,,,51.463861,-2.592212,Female,over 34,Other ethnic group - Not stated,Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Arrest,True,False
Person and Vehicle search,2023-04-21T00:00:00+00:00,,,51.360225,-2.910110,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,,False
Person search,2023-04-21T00:00:00+00:00,,,51.457581,-2.578601,Male,10-17,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,,True
